url,time_control,rated,time_class,rules,opponent_country,opponent_rating,result,player_rating,player_color,archive_url,opponent_username,player_username,date,result_category,rating_difference,result_numeric,opponent_country_mapped,rating_diff_bin,day_of_week,opponent_strength,rating_bin,week,weekday
https://www.chess.com/game/live/5944107071,600,True,rapid,chess,Türkiye,718,timeout,697,black,/player/yedfa/games/2020/12,sinanyazici,Yedfa,2020-12-01,loss,-21,0.0,Türkiye,-50 to 0,Tuesday,<1000,<1200,49,1
https://www.chess.com/game/live/5944173486,60,True,bullet,chess,United States,1119,timeout,974,black,/player/yedfa/games/2020/12,vtejav4u,Yedfa,2020-12-01,loss,-145,0.0,United States,-200 to -100,Tuesday,1000-1200,<1200,49,1
https://www.chess.com/game/live/5944185028,60,True,bullet,chess,Germany,911,timeout,789,white,/player/yedfa/games/2020/12,PaulThiel,Yedfa,2020-12-01,loss,-122,0.0,Germany,-200 to -100,Tuesday,<1000,<1200,49,1
https://www.chess.com/game/live/5944190965,60,True,bullet,chess,Falkland Islands,1030,checkmated,870,black,/player/yedfa/games/2020/12,JoyousMan,Yedfa,2020-12-01,loss,-160,0.0,Falkland Islands,-200 to -100,Tuesday,1000-1200,<1200,49,1
https://www.chess.com/game/live/5944201480,60,True,bullet,chess,France,1214,checkmated,1011,white,/player/yedfa/games/2020/12,VanDuReve,Yedfa,2020-12-01,loss,-203,0.0,France,<-200,Tuesday,1200-1400,<1200,49,1
https://www.chess.com/game/live/6132822523,600,False,rapid,chess,France,759,win,1011,black,/player/yedfa/games/2021/01,nolzberg,Yedfa,2021-01-01,win,252,1.0,France,>200,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6132953190,600,False,rapid,chess,France,759,checkmated,1011,white,/player/yedfa/games/2021/01,nolzberg,Yedfa,2021-01-01,loss,252,0.0,France,>200,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6133043979,600,False,rapid,chess,Canada,642,win,894,black,/player/yedfa/games/2021/01,yoyo55t4,Yedfa,2021-01-01,win,252,1.0,Canada,>200,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6133111727,600,False,rapid,chess,France,759,checkmated,1011,white,/player/yedfa/games/2021/01,nolzberg,Yedfa,2021-01-01,loss,252,0.0,France,>200,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6133235544,600,False,rapid,chess,France,759,resigned,1011,black,/player/yedfa/games/2021/01,nolzberg,Yedfa,2021-01-01,loss,252,0.0,France,>200,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6142541103,600,True,rapid,chess,Russia,1243,resigned,1042,black,/player/yedfa/games/2021/01,Anandmini,Yedfa,2021-01-01,loss,-201,0.0,Russia,<-200,Friday,1200-1400,<1200,53,4
https://www.chess.com/game/live/6142684763,600,True,rapid,chess,India,1139,resigned,917,white,/player/yedfa/games/2021/01,covid20220,Yedfa,2021-01-01,loss,-222,0.0,India,<-200,Friday,1000-1200,<1200,53,4
https://www.chess.com/game/live/6142791014,600,True,rapid,chess,Serbia,1105,checkmated,942,white,/player/yedfa/games/2021/01,bogdandric,Yedfa,2021-01-01,loss,-163,0.0,Serbia,-200 to -100,Friday,1000-1200,<1200,53,4
https://www.chess.com/game/live/6142976572,300,True,blitz,chess,Mexico,1020,checkmated,836,black,/player/yedfa/games/2021/01,PabloRetana,Yedfa,2021-01-01,loss,-184,0.0,Mexico,-200 to -100,Friday,1000-1200,<1200,53,4
https://www.chess.com/game/live/6143038820,300,True,blitz,chess,France,759,resigned,1011,white,/player/yedfa/games/2021/01,nolzberg,Yedfa,2021-01-01,loss,252,0.0,France,>200,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143093751,300,True,blitz,chess,Türkiye,614,timeout,620,white,/player/yedfa/games/2021/01,turbey1954,Yedfa,2021-01-01,loss,6,0.0,Türkiye,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143142155,300,True,blitz,chess,Qatar,844,resigned,776,black,/player/yedfa/games/2021/01,zanuda127,Yedfa,2021-01-01,loss,-68,0.0,Qatar,-100 to -50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143151200,300,True,blitz,chess,Belarus,717,timeout,673,white,/player/yedfa/games/2021/01,zahar3spain,Yedfa,2021-01-01,loss,-44,0.0,Belarus,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143235929,300,True,blitz,chess,Spain,488,win,554,black,/player/yedfa/games/2021/01,monadplus7,Yedfa,2021-01-01,win,66,1.0,Spain,50 to 100,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143308912,300,True,blitz,chess,United States,938,resigned,850,white,/player/yedfa/games/2021/01,foltzwal,Yedfa,2021-01-01,loss,-88,0.0,United States,-100 to -50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143393714,180,True,blitz,chess,Spain,516,timeout,522,white,/player/yedfa/games/2021/01,monadplus7,Yedfa,2021-01-01,loss,6,0.0,Spain,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143441323,180,True,blitz,chess,Switzerland,833,timeout,726,white,/player/yedfa/games/2021/01,tiluga,Yedfa,2021-01-01,loss,-107,0.0,Switzerland,-200 to -100,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143492435,180,True,blitz,chess,Türkiye,636,timeout,581,white,/player/yedfa/games/2021/01,Mehmet4637,Yedfa,2021-01-01,loss,-55,0.0,Türkiye,-100 to -50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143540951,180,True,blitz,chess,Türkiye,652,checkmated,551,black,/player/yedfa/games/2021/01,Mehmet4637,Yedfa,2021-01-01,loss,-101,0.0,Türkiye,-200 to -100,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143593655,180,True,blitz,chess,Russia,643,timeout,526,white,/player/yedfa/games/2021/01,Nice_23,Yedfa,2021-01-01,loss,-117,0.0,Russia,-200 to -100,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143647297,180,True,blitz,chess,Spain,498,win,542,black,/player/yedfa/games/2021/01,monadplus7,Yedfa,2021-01-01,win,44,1.0,Spain,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143656486,180,True,blitz,chess,Spain,494,win,547,black,/player/yedfa/games/2021/01,monadplus7,Yedfa,2021-01-01,win,53,1.0,Spain,50 to 100,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143708596,180,True,blitz,chess,Mexico,514,timeout,463,black,/player/yedfa/games/2021/01,shosei16,Yedfa,2021-01-01,loss,-51,0.0,Mexico,-100 to -50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143747560,180,True,blitz,chess,Spain,520,checkmated,518,white,/player/yedfa/games/2021/01,monadplus7,Yedfa,2021-01-01,loss,-2,0.0,Spain,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143804754,180,True,blitz,chess,Spain,518,timeout,520,white,/player/yedfa/games/2021/01,monadplus7,Yedfa,2021-01-01,loss,2,0.0,Spain,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143809641,180,True,blitz,chess,United Arab Emirates,443,win,479,black,/player/yedfa/games/2021/01,alnuaimi74,Yedfa,2021-01-01,win,36,1.0,United Arab Emirates,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143831446,180,True,blitz,chess,Norway,499,win,515,black,/player/yedfa/games/2021/01,Jostein2007,Yedfa,2021-01-01,win,16,1.0,Norway,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143860322,180,True,blitz,chess,Greece,624,resigned,502,white,/player/yedfa/games/2021/01,milethelastone,Yedfa,2021-01-01,loss,-122,0.0,Greece,-200 to -100,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143888761,180,True,blitz,chess,Czech Republic,399,checkmated,479,white,/player/yedfa/games/2021/01,maximdidunyk,Yedfa,2021-01-01,loss,80,0.0,Czech Republic,50 to 100,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143939621,180,True,blitz,chess,Venezuela,467,resigned,494,black,/player/yedfa/games/2021/01,karloz459,Yedfa,2021-01-01,loss,27,0.0,Venezuela,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6143959489,180,True,blitz,chess,India,1020,stalemate,1000,white,/player/yedfa/games/2021/01,shravaniyer1,Yedfa,2021-01-01,draw,-20,0.5,India,-50 to 0,Friday,1000-1200,<1200,53,4
https://www.chess.com/game/live/6143983120,180,True,blitz,chess,Italy,898,win,970,white,/player/yedfa/games/2021/01,gabriellafelici,Yedfa,2021-01-01,win,72,1.0,Italy,50 to 100,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6148459691,600,True,rapid,chess,Netherlands,565,abandoned,493,black,/player/yedfa/games/2021/01,roelbaknoedels,Yedfa,2021-01-01,loss,-72,0.0,Netherlands,-100 to -50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6148528613,600,True,rapid,chess,Canada,986,checkmated,911,white,/player/yedfa/games/2021/01,PunjabiPanda,Yedfa,2021-01-01,loss,-75,0.0,Canada,-100 to -50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6148601231,600,True,rapid,chess,United States,414,win,492,white,/player/yedfa/games/2021/01,Kcovarr,Yedfa,2021-01-01,win,78,1.0,United States,50 to 100,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6148665896,600,True,rapid,chess,Galicia,952,win,963,white,/player/yedfa/games/2021/01,markg25,Yedfa,2021-01-01,win,11,1.0,Galicia,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6148706186,600,True,rapid,chess,France,459,win,506,black,/player/yedfa/games/2021/01,MaxHarl,Yedfa,2021-01-01,win,47,1.0,France,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6148823475,600,True,rapid,chess,Russia,910,win,998,black,/player/yedfa/games/2021/01,Nikolailedovckou,Yedfa,2021-01-01,win,88,1.0,Russia,50 to 100,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6148928464,600,True,rapid,chess,Türkiye,910,stalemate,911,black,/player/yedfa/games/2021/01,kayr1,Yedfa,2021-01-01,draw,1,0.5,Türkiye,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6150164279,300,True,blitz,chess,India,1001,win,1034,black,/player/yedfa/games/2021/01,ninadparikh8888,Yedfa,2021-01-01,win,33,1.0,India,0 to 50,Friday,1000-1200,<1200,53,4
https://www.chess.com/game/live/6151432851,600,True,rapid,chess,Italy,1026,resigned,983,white,/player/yedfa/games/2021/01,pietrovel,Yedfa,2021-01-01,loss,-43,0.0,Italy,-50 to 0,Friday,1000-1200,<1200,53,4
https://www.chess.com/game/live/6151487977,600,True,rapid,chess,United States,1053,resigned,1008,black,/player/yedfa/games/2021/01,saawow,Yedfa,2021-01-01,loss,-45,0.0,United States,-50 to 0,Friday,1000-1200,<1200,53,4
https://www.chess.com/game/live/6152279299,600,True,rapid,chess,United States,1020,resigned,989,white,/player/yedfa/games/2021/01,jimnoel,Yedfa,2021-01-01,loss,-31,0.0,United States,-50 to 0,Friday,1000-1200,<1200,53,4
https://www.chess.com/game/live/6152359598,600,True,rapid,chess,United States,1004,win,1031,white,/player/yedfa/games/2021/01,dreddshots,Yedfa,2021-01-01,win,27,1.0,United States,0 to 50,Friday,1000-1200,<1200,53,4
https://www.chess.com/game/live/6152418053,180,True,blitz,chess,Israel,963,win,1005,white,/player/yedfa/games/2021/01,mrslave121,Yedfa,2021-01-01,win,42,1.0,Israel,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6153992413,600,True,rapid,chess,Brazil,984,resigned,971,black,/player/yedfa/games/2021/01,raelteixeira99,Yedfa,2021-01-01,loss,-13,0.0,Brazil,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6154077788,600,True,rapid,chess,Greece,1044,checkmated,1006,black,/player/yedfa/games/2021/01,johanassassin,Yedfa,2021-01-01,loss,-38,0.0,Greece,-50 to 0,Friday,1000-1200,<1200,53,4
https://www.chess.com/game/live/6154101341,600,True,rapid,chess,Mexico,532,win,509,black,/player/yedfa/games/2021/01,Lalo1311G,Yedfa,2021-01-01,win,-23,1.0,Mexico,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6154217063,600,True,rapid,chess,Brazil,1019,win,1027,white,/player/yedfa/games/2021/01,Carlos_bastos,Yedfa,2021-01-01,win,8,1.0,Brazil,0 to 50,Friday,1000-1200,<1200,53,4
https://www.chess.com/game/live/6154295081,600,True,rapid,chess,Italy,1022,checkmated,1002,white,/player/yedfa/games/2021/01,badjock,Yedfa,2021-01-01,loss,-20,0.0,Italy,-50 to 0,Friday,1000-1200,<1200,53,4
https://www.chess.com/game/live/6154386236,600,True,rapid,chess,United States,424,timeout,436,black,/player/yedfa/games/2021/01,darthcapn,Yedfa,2021-01-01,loss,12,0.0,United States,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6154393677,600,True,rapid,chess,Azerbaijan,994,win,971,black,/player/yedfa/games/2021/01,nurlanhajiyef,Yedfa,2021-01-01,win,-23,1.0,Azerbaijan,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6154415361,600,True,rapid,chess,Argentina,516,timeout,471,white,/player/yedfa/games/2021/01,jnazi,Yedfa,2021-01-01,loss,-45,0.0,Argentina,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6154530771,600,True,rapid,chess,Greece,947,win,987,black,/player/yedfa/games/2021/01,juohmaru94,Yedfa,2021-01-01,win,40,1.0,Greece,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6154595773,180,True,blitz,chess,United States,472,checkmated,459,white,/player/yedfa/games/2021/01,farrellmatthew,Yedfa,2021-01-01,loss,-13,0.0,United States,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6154629509,180,True,blitz,chess,Colombia,991,timeout,954,white,/player/yedfa/games/2021/01,Sifudelajedrez,Yedfa,2021-01-01,loss,-37,0.0,Colombia,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6154650662,180,True,blitz,chess,Romania,948,checkmated,969,white,/player/yedfa/games/2021/01,Khaled_Zoabi,Yedfa,2021-01-01,loss,21,0.0,Romania,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6154690765,180,True,blitz,chess,United States,507,resigned,482,black,/player/yedfa/games/2021/01,gwertz44,Yedfa,2021-01-01,loss,-25,0.0,United States,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6154720604,180,True,blitz,chess,Poland,491,timeout,448,black,/player/yedfa/games/2021/01,Fala47,Yedfa,2021-01-01,loss,-43,0.0,Poland,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6154762542,180,True,blitz,chess,United States,500,timeout,495,white,/player/yedfa/games/2021/01,Uders,Yedfa,2021-01-01,loss,-5,0.0,United States,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6154797888,180,True,blitz,chess,United States,981,checkmated,957,white,/player/yedfa/games/2021/01,boxtro,Yedfa,2021-01-01,loss,-24,0.0,United States,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6154837523,180,True,blitz,chess,Greece,510,timeout,425,white,/player/yedfa/games/2021/01,vasilis2121,Yedfa,2021-01-01,loss,-85,0.0,Greece,-100 to -50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6154844543,180,True,blitz,chess,United States,870,stalemate,905,white,/player/yedfa/games/2021/01,herm111,Yedfa,2021-01-01,draw,35,0.5,United States,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6154877132,600,True,rapid,chess,Lebanon,938,resigned,894,white,/player/yedfa/games/2021/01,jadfares,Yedfa,2021-01-01,loss,-44,0.0,Lebanon,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6154933490,600,True,rapid,chess,Brazil,419,timeout,424,black,/player/yedfa/games/2021/01,Feazk,Yedfa,2021-01-01,loss,5,0.0,Brazil,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6155025748,600,True,rapid,chess,United States,945,resigned,931,black,/player/yedfa/games/2021/01,Abeperez1,Yedfa,2021-01-01,loss,-14,0.0,United States,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6155095466,600,True,rapid,chess,United States,970,checkmated,944,black,/player/yedfa/games/2021/01,JTF0004,Yedfa,2021-01-01,loss,-26,0.0,United States,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6155202755,600,True,rapid,chess,Canada,960,checkmated,919,black,/player/yedfa/games/2021/01,louispqc,Yedfa,2021-01-01,loss,-41,0.0,Canada,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6155238527,600,True,rapid,chess,Canada,382,win,433,white,/player/yedfa/games/2021/01,Daymster,Yedfa,2021-01-01,win,51,1.0,Canada,50 to 100,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6158820594,600,True,rapid,chess,Argentina,898,resigned,906,white,/player/yedfa/games/2021/01,martinbuon,Yedfa,2021-01-01,loss,8,0.0,Argentina,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6158830749,600,True,rapid,chess,Brazil,884,checkmated,882,black,/player/yedfa/games/2021/01,dandebahia,Yedfa,2021-01-01,loss,-2,0.0,Brazil,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6158921719,600,True,rapid,chess,Netherlands,857,win,871,white,/player/yedfa/games/2021/01,mvdv00,Yedfa,2021-01-01,win,14,1.0,Netherlands,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6159054863,600,True,rapid,chess,India,875,checkmated,843,white,/player/yedfa/games/2021/01,rapppppp,Yedfa,2021-01-01,loss,-32,0.0,India,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6159113462,600,True,rapid,chess,Belgium,829,checkmated,852,black,/player/yedfa/games/2021/01,anlesc18,Yedfa,2021-01-01,loss,23,0.0,Belgium,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6159238464,600,True,rapid,chess,Thailand,886,resigned,870,black,/player/yedfa/games/2021/01,nonkul,Yedfa,2021-01-01,loss,-16,0.0,Thailand,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6159271952,600,True,rapid,chess,India,922,checkmated,861,black,/player/yedfa/games/2021/01,Soulfulsoham,Yedfa,2021-01-01,loss,-61,0.0,India,-100 to -50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6161079284,600,True,rapid,chess,United States,850,resigned,834,black,/player/yedfa/games/2021/01,Scotto31,Yedfa,2021-01-01,loss,-16,0.0,United States,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6161206958,600,True,rapid,chess,Italy,837,stalemate,881,white,/player/yedfa/games/2021/01,Gio7723,Yedfa,2021-01-01,draw,44,0.5,Italy,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6161278304,600,True,rapid,chess,Saint Pierre/Miquelon,903,checkmated,862,black,/player/yedfa/games/2021/01,RaccoonMaster1,Yedfa,2021-01-01,loss,-41,0.0,Saint Pierre/Miquelon,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6161312921,600,True,rapid,chess,Belgium,874,resigned,826,white,/player/yedfa/games/2021/01,JoppaDiRos,Yedfa,2021-01-01,loss,-48,0.0,Belgium,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6161401441,600,True,rapid,chess,United Kingdom,785,win,824,white,/player/yedfa/games/2021/01,jordan244,Yedfa,2021-01-01,win,39,1.0,United Kingdom,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6161496438,600,False,rapid,chess,International,861,resigned,817,black,/player/yedfa/games/2021/01,x-1113090373,Yedfa,2021-01-01,loss,-44,0.0,International,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6161609929,600,False,rapid,chess,France,759,insufficient,834,white,/player/yedfa/games/2021/01,nolzberg,Yedfa,2021-01-01,draw,75,0.5,France,50 to 100,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6167056683,600,True,rapid,chess,Lebanon,797,win,833,white,/player/yedfa/games/2021/01,Jxde04,Yedfa,2021-01-01,win,36,1.0,Lebanon,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6167104731,600,True,rapid,chess,France,759,stalemate,834,black,/player/yedfa/games/2021/01,nolzberg,Yedfa,2021-01-01,draw,75,0.5,France,50 to 100,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6167115814,600,True,rapid,chess,Poland,804,win,834,white,/player/yedfa/games/2021/01,MroczyJelen,Yedfa,2021-01-01,win,30,1.0,Poland,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6167798547,600,True,rapid,chess,Türkiye,793,win,825,black,/player/yedfa/games/2021/01,Selenes3,Yedfa,2021-01-01,win,32,1.0,Türkiye,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6167882687,600,True,rapid,chess,Australia,853,win,842,black,/player/yedfa/games/2021/01,MayaRefugee,Yedfa,2021-01-01,win,-11,1.0,Australia,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6167978395,600,True,rapid,chess,Spain,854,resigned,826,white,/player/yedfa/games/2021/01,Adilk85,Yedfa,2021-01-01,loss,-28,0.0,Spain,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6168151658,600,True,rapid,chess,Yemen,817,checkmated,817,black,/player/yedfa/games/2021/01,Ahmed77091,Yedfa,2021-01-01,loss,0,0.0,Yemen,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6168790442,600,True,rapid,chess,Argentina,860,checkmated,803,black,/player/yedfa/games/2021/01,santypl,Yedfa,2021-01-01,loss,-57,0.0,Argentina,-100 to -50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6168910477,600,True,rapid,chess,Sweden,841,win,820,white,/player/yedfa/games/2021/01,emiljohanfrisk,Yedfa,2021-01-01,win,-21,1.0,Sweden,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6169037597,600,True,rapid,chess,Iran,850,resigned,810,white,/player/yedfa/games/2021/01,khadij2,Yedfa,2021-01-01,loss,-40,0.0,Iran,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6169165259,600,True,rapid,chess,Spain,865,timeout,826,white,/player/yedfa/games/2021/01,jrabadan,Yedfa,2021-01-01,loss,-39,0.0,Spain,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6169219545,600,True,rapid,chess,China,810,resigned,833,black,/player/yedfa/games/2021/01,zurrixxx,Yedfa,2021-01-01,loss,23,0.0,China,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6169299928,600,True,rapid,chess,India,784,win,834,white,/player/yedfa/games/2021/01,Shoukathalim,Yedfa,2021-01-01,win,50,1.0,India,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6169352345,600,True,rapid,chess,Philippines,789,win,811,black,/player/yedfa/games/2021/01,Morphling1061,Yedfa,2021-01-01,win,22,1.0,Philippines,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6169461832,600,True,rapid,chess,United States,850,timeout,826,black,/player/yedfa/games/2021/01,DucksOnQuack4,Yedfa,2021-01-01,loss,-24,0.0,United States,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6169559442,600,True,rapid,chess,France,764,win,827,black,/player/yedfa/games/2021/01,Combawa,Yedfa,2021-01-01,win,63,1.0,France,50 to 100,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6169618730,600,True,rapid,chess,India,795,checkmated,817,white,/player/yedfa/games/2021/01,JasgeetSekhon,Yedfa,2021-01-01,loss,22,0.0,India,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6169755491,600,True,rapid,chess,Greece,793,agreed,809,white,/player/yedfa/games/2021/01,gr67185,Yedfa,2021-01-01,draw,16,0.5,Greece,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6176786670,600,True,rapid,chess,Australia,806,checkmated,816,white,/player/yedfa/games/2021/01,hena01,Yedfa,2021-01-01,loss,10,0.0,Australia,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6176830645,600,True,rapid,chess,Poland,758,win,816,black,/player/yedfa/games/2021/01,Konrad309,Yedfa,2021-01-01,win,58,1.0,Poland,50 to 100,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6176914366,600,True,rapid,chess,Australia,817,win,824,black,/player/yedfa/games/2021/01,baxter1994,Yedfa,2021-01-01,win,7,1.0,Australia,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6176995275,600,True,rapid,chess,Italy,794,win,833,black,/player/yedfa/games/2021/01,Jamboneee,Yedfa,2021-01-01,win,39,1.0,Italy,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6177005441,600,True,rapid,chess,India,860,resigned,825,black,/player/yedfa/games/2021/01,whiteknight0077,Yedfa,2021-01-01,loss,-35,0.0,India,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6177011177,600,True,rapid,chess,India,312,timeout,411,black,/player/yedfa/games/2021/01,MindStrop,Yedfa,2021-01-01,loss,99,0.0,India,50 to 100,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6177113330,300,True,blitz,chess,United States,850,checkmated,809,white,/player/yedfa/games/2021/01,TastefulFig,Yedfa,2021-01-01,loss,-41,0.0,United States,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6177166564,600,True,rapid,chess,Slovakia,765,win,831,white,/player/yedfa/games/2021/01,thelukino,Yedfa,2021-01-01,win,66,1.0,Slovakia,50 to 100,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6177312751,600,True,rapid,chess,Tunisia,871,win,840,white,/player/yedfa/games/2021/01,ltoufa,Yedfa,2021-01-01,win,-31,1.0,Tunisia,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6178459067,600,True,rapid,chess,Greenland,789,win,830,black,/player/yedfa/games/2021/01,tr098,Yedfa,2021-01-01,win,41,1.0,Greenland,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6178522523,600,True,rapid,chess,Türkiye,797,checkmated,824,white,/player/yedfa/games/2021/01,aaykn,Yedfa,2021-01-01,loss,27,0.0,Türkiye,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6178662313,600,True,rapid,chess,Canada,847,resigned,815,white,/player/yedfa/games/2021/01,ti-put,Yedfa,2021-01-01,loss,-32,0.0,Canada,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6180951481,600,True,rapid,chess,International,862,timeout,815,white,/player/yedfa/games/2021/01,x-4378656498,Yedfa,2021-01-01,loss,-47,0.0,International,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6181094758,600,True,rapid,chess,United States,853,checkmated,822,white,/player/yedfa/games/2021/01,SamiNematii,Yedfa,2021-01-01,loss,-31,0.0,United States,-50 to 0,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6181232040,600,True,rapid,chess,India,799,win,823,black,/player/yedfa/games/2021/01,Forrest_Gumpva,Yedfa,2021-01-01,win,24,1.0,India,0 to 50,Friday,<1000,<1200,53,4
https://www.chess.com/game/live/6181318664,600,True,rapid,chess,Germany,818,checkmated,823,white,/player/yedfa/games/2021/01,regentruse,Yedfa,2021-01-01,loss,5,0.0,Germany,0 to 50,Friday,<1000,<1200,53,4
